mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
13	11	177/4	177/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	280								
13	11	179/4	179/4	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	281								
13	11	45	45	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	282								
13	11	181/4	181/4	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	283								
13	11	91/2	91/2	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	284								
13	11	183/4	183/4	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	285								
13	11	46	46	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	286								
13	11	185/4	185/4	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	287								
13	11	93/2	93/2	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	288								
14	12	187/4	187/4	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	289								
14	12	95/2	95/2	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	290								
14	12	191/4	191/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	291								
14	12	48	48	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	292								
14	12	193/4	193/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	293								
14	12	97/2	97/2	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	294								
14	12	195/4	195/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	295	articMarcatoAbove							
14	12	49	49	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	296								
14	12	197/4	197/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	297								
14	12	99/2	99/2	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	298								
14	12	199/4	199/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	299								
14	12	50	50	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	300								
14	12	201/4	201/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	301								
14	12	101/2	101/2	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	302								
14	12	187/4	187/4	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	303								
14	12	47	47	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	304								
14	12	189/4	189/4	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	305								
14	12	95/2	95/2	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	306								
14	12	191/4	191/4	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	307								
14	12	48	48	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	308								
14	12	193/4	193/4	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	309								
14	12	97/2	97/2	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	310								
14	12	195/4	195/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	311								
14	12	197/4	197/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	312								
14	12	199/4	199/4	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	313								
14	12	201/4	201/4	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	314								
15	13	203/4	203/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	315								
15	13	51	51	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	316								
15	13	205/4	205/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	317								
15	13	103/2	103/2	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	318								
15	13	207/4	207/4	0.0	1/4	1/4	StaffText	4/4	1	1	0					"<font size=""12.5""/><font face=""SnellRoundhand BoldScript""/>Fin"						
15	13	207/4	207/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	319								
15	13	203/4	203/4	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	320	ornamentShortTrill							
15	13	207/4	207/4	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	321								
15	13	203/4	203/4	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	322								
15	13	207/4	207/4	0.25	1/4	1/4	Chord	4/4	2	2	1/16	1/16	1	323								
