quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
151/2	0.25	19	19	7/8	7/8	2/2	2	1	1/16		1/16	1		-2	46	Bb2	2	286
151/2	0.25	19	19	7/8	7/8	2/2	1	1	1/16		1/16	1		1	67	G4	4	275
303/4	0.25	19	19	15/16	15/16	2/2	2	1	1/16		1/16	1		3	45	A2	2	287
303/4	0.25	19	19	15/16	15/16	2/2	1	1	1/16		1/16	1		3	69	A4	4	276
76	0.25	20	20	0	0	2/2	2	1	1/16		1/16	1		1	43	G2	2	300
76	1.0	20	20	0	0	2/2	1	2	1/4		1/4	1		2	62	D4	4	296
76	2.0	20	20	0	0	2/2	1	1	1/2		1/2	1	1	1	67	G4	4	290
76	2.0	20	20	0	0	2/2	1	1	1/2		1/2	1	1	-2	70	Bb4	4	290
305/4	0.25	20	20	1/16	1/16	2/2	2	1	1/16		1/16	1		3	57	A3	3	301
153/2	0.25	20	20	1/8	1/8	2/2	2	1	1/16		1/16	1		1	55	G3	3	302
307/4	0.25	20	20	3/16	3/16	2/2	2	1	1/16		1/16	1		-1	53	F3	3	303
77	0.375	20	20	1/4	1/4	2/2	2	1	3/32		1/16	3/2		4	52	E3	3	304
77	1.0	20	20	1/4	1/4	2/2	1	2	1/4		1/4	1	1	0	60	C4	4	297
619/8	0.125	20	20	11/32	11/32	2/2	2	1	1/32		1/64	2		0	48	C3	3	305
155/2	0.125	20	20	3/8	3/8	2/2	2	1	1/32		1/64	2		2	50	D3	3	306
621/8	0.125	20	20	13/32	13/32	2/2	2	1	1/32		1/64	2		4	52	E3	3	307
311/4	0.125	20	20	7/16	7/16	2/2	2	1	1/32		1/64	2		-1	53	F3	3	308
623/8	0.125	20	20	15/32	15/32	2/2	2	1	1/32		1/64	2		1	55	G3	3	309
78	1.0	20	20	1/2	1/2	2/2	2	1	1/4		1/4	1		3	57	A3	3	310
78	0.25	20	20	1/2	1/2	2/2	1	2	1/16		1/16	1	-1	0	60	C4	4	298
78	0.25	20	20	1/2	1/2	2/2	1	2	1/16		1/16	1	-1	1	67	G4	4	298
78	0.25	20	20	1/2	1/2	2/2	1	1	1/16		1/16	1	-1	-2	70	Bb4	4	291
313/4	0.25	20	20	9/16	9/16	2/2	1	1	1/16		1/16	1		-2	70	Bb4	4	292
157/2	0.25	20	20	5/8	5/8	2/2	1	1	1/16		1/16	1		3	69	A4	4	293
315/4	0.25	20	20	11/16	11/16	2/2	1	1	1/16		1/16	1		1	67	G4	4	294
79	1.0	20	20	3/4	3/4	2/2	1	2	1/4		1/4	1		0	60	C4	4	299
79	1.0	20	20	3/4	3/4	2/2	1	1	1/4		1/4	1	1	-1	65	F4	4	295
79	1.0	20	20	3/4	3/4	2/2	1	1	1/4		1/4	1	1	3	69	A4	4	295
317/4	0.25	20	20	13/16	13/16	2/2	2	1	1/16		1/16	1		3	45	A2	2	311
159/2	0.25	20	20	7/8	7/8	2/2	2	1	1/16		1/16	1		-2	46	Bb2	2	312
319/4	0.25	20	20	15/16	15/16	2/2	2	1	1/16		1/16	1		0	48	C3	3	313
80	1.0	21	21	0	0	2/2	2	1	1/4		1/4	1		2	38	D2	2	330
80	0.25	21	21	0	0	2/2	1	2	1/16		1/16	1		-2	58	Bb3	3	324
80	0.25	21	21	0	0	2/2	1	2	1/16		1/16	1	-1	-1	65	F4	4	324
80	0.25	21	21	0	0	2/2	1	1	1/16		1/16	1	-1	3	69	A4	4	314
321/4	0.25	21	21	1/16	1/16	2/2	1	1	1/16		1/16	1		3	69	A4	4	315
161/2	0.25	21	21	1/8	1/8	2/2	1	1	1/16		1/16	1		1	67	G4	4	316
323/4	0.25	21	21	3/16	3/16	2/2	1	1	1/16		1/16	1		-1	65	F4	4	317
81	1.0	21	21	1/4	1/4	2/2	2	1	1/4		1/4	1		4	40	E2	2	331
81	1.0	21	21	1/4	1/4	2/2	1	1	1/4		1/4	1	1	1	67	G4	4	318
325/4	0.25	21	21	5/16	5/16	2/2	1	2	1/16		1/16	1		-2	58	Bb3	3	325
163/2	0.25	21	21	3/8	3/8	2/2	1	2	1/16		1/16	1		0	60	C4	4	326
327/4	0.25	21	21	7/16	7/16	2/2	1	2	1/16		1/16	1		2	62	D4	4	327
82	0.5	21	21	1/2	1/2	2/2	2	1	1/8		1/8	1		-1	41	F2	2	332
82	0.25	21	21	1/2	1/2	2/2	1	2	1/16		1/16	1		3	57	A3	3	328
82	0.25	21	21	1/2	1/2	2/2	1	1	1/16		1/16	1	-1	1	67	G4	4	319
329/4	0.25	21	21	9/16	9/16	2/2	1	1	1/16		1/16	1		1	67	G4	4	320
165/2	0.5	21	21	5/8	5/8	2/2	2	1	1/8		1/8	1		1	43	G2	2	333
165/2	0.25	21	21	5/8	5/8	2/2	1	1	1/16		1/16	1		-1	65	F4	4	321
331/4	0.25	21	21	11/16	11/16	2/2	1	1	1/16		1/16	1		4	64	E4	4	322
83	0.25	21	21	3/4	3/4	2/2	2	1	1/16		1/16	1		3	45	A2	2	334
83	1.0	21	21	3/4	3/4	2/2	1	2	1/4		1/4	1	1	3	57	A3	3	329
83	1.0	21	21	3/4	3/4	2/2	1	1	1/4		1/4	1	1	0	60	C4	4	323
83	1.0	21	21	3/4	3/4	2/2	1	1	1/4		1/4	1	1	-1	65	F4	4	323
333/4	0.25	21	21	13/16	13/16	2/2	2	1	1/16		1/16	1		-2	46	Bb2	2	335
167/2	0.25	21	21	7/8	7/8	2/2	2	1	1/16		1/16	1		3	45	A2	2	336
335/4	0.25	21	21	15/16	15/16	2/2	2	1	1/16		1/16	1		-2	46	Bb2	2	337
84	1.5	22	22	0	0	2/2	2	1	3/8		1/4	3/2		0	48	C3	3	350
84	2.0	22	22	0	0	2/2	1	2	1/2		1/2	1	0	3	57	A3	3	342
84	2.0	22	22	0	0	2/2	1	1	1/2		1/2	1	0	0	60	C4	4	338
84	2.0	22	22	0	0	2/2	1	1	1/2		1/2	1	0	-1	65	F4	4	338
171/2	0.08333333333333333	22	22	3/8	3/8	2/2	2	1	1/48		1/64	4/3		-2	46	Bb2	2	351
1027/12	0.08333333333333333	22	22	19/48	19/48	2/2	2	1	1/48		1/64	4/3		3	45	A2	2	352
257/3	0.08333333333333333	22	22	5/12	5/12	2/2	2	1	1/48		1/64	4/3		1	43	G2	2	353
343/4	0.08333333333333333	22	22	7/16	7/16	2/2	2	1	1/48		1/64	4/3		-1	41	F2	2	354
515/6	0.08333333333333333	22	22	11/24	11/24	2/2	2	1	1/48		1/64	4/3		4	40	E2	2	355
1031/12	0.08333333333333333	22	22	23/48	23/48	2/2	2	1	1/48		1/64	4/3		2	38	D2	2	356
86	2.0	22	22	1/2	1/2	2/2	2	2	1/2		1/2	1		0	36	C2	2	358
86	0.5	22	22	1/2	1/2	2/2	1	2	1/8		1/8	1	-1	3	57	A3	3	343
86	0.5	22	22	1/2	1/2	2/2	1	3	1/8		1/8	1	-1	0	60	C4	4	346
86	1.0	22	22	1/2	1/2	2/2	1	1	1/4		1/4	1	-1	-1	65	F4	4	339
173/2	0.25	22	22	5/8	5/8	2/2	1	3	1/16		1/16	1		1	55	G3	3	347
173/2	0.5	22	22	5/8	5/8	2/2	1	2	1/8		1/8	1	1	1	55	G3	3	344
347/4	0.25	22	22	11/16	11/16	2/2	1	3	1/16		1/16	1	1	-2	58	Bb3	3	348
87	1.0	22	22	3/4	3/4	2/2	2	1	1/4		1/4	1		0	48	C3	3	357
87	1.0	22	22	3/4	3/4	2/2	1	2	1/4		1/4	1	-1	1	55	G3	3	345
87	1.0	22	22	3/4	3/4	2/2	1	3	1/4		1/4	1	-1	-2	58	Bb3	3	349
87	0.75	22	22	3/4	3/4	2/2	1	1	3/16		1/8	3/2		-1	65	F4	4	340
351/4	0.25	22	22	15/16	15/16	2/2	1	1	1/16		1/16	1		4	64	E4	4	341
88	0.0	23	23	0	0	2/2	1	1	0	appoggiatura	1/8	1		4	64	E4	4	359
88	4.0	23	23	0	0	2/2	2	2	1		1	1		-1	41	F2	2	369
88	2.0	23	23	0	0	2/2	1	1	1/2		1/2	1	1	-1	65	F4	4	360
177/2	0.5	23	23	1/8	1/8	2/2	1	2	1/8		1/8	1		-2	58	Bb3	3	362
89	0.5	23	23	1/4	1/4	2/2	1	3	1/8		1/8	1		3	57	A3	3	365
89	1.0	23	23	1/4	1/4	2/2	1	2	1/4		1/4	1	1	3	57	A3	3	363
179/2	0.5	23	23	3/8	3/8	2/2	1	3	1/8		1/8	1	1	0	60	C4	4	366
90	2.0	23	23	1/2	1/2	2/2	2	1	1/2		1/2	1		-1	53	F3	3	368
90	2.0	23	23	1/2	1/2	2/2	1	2	1/2		1/2	1	-1	3	57	A3	3	364
90	2.0	23	23	1/2	1/2	2/2	1	3	1/2		1/2	1	-1	0	60	C4	4	367
90	2.0	23	23	1/2	1/2	2/2	1	1	1/2		1/2	1	-1	-1	65	F4	4	361
