quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
407/6	0.16666666666666666	18	17	11/24	11/24	4/4	1	1	1/24		1/32	4/3		4	64	E4	4	265
68	2.0	18	17	1/2	1/2	4/4	2	2	1/2		1/2	1		3	33	A1	1	275
68	2.0	18	17	1/2	1/2	4/4	2	1	1/2		1/2	1	-1	3	45	A2	2	273
68	1.5	18	17	1/2	1/2	4/4	1	2	3/8		1/4	3/2		7	61	C#4	4	271
68	1.5	18	17	1/2	1/2	4/4	1	1	3/8		1/4	3/2		4	64	E4	4	266
139/2	0.16666666666666666	18	17	7/8	7/8	4/4	1	1	1/24		1/32	4/3		2	62	D4	4	267
209/3	0.16666666666666666	18	17	11/12	11/12	4/4	1	1	1/24		1/32	4/3		4	64	E4	4	268
419/6	0.16666666666666666	18	17	23/24	23/24	4/4	1	1	1/24		1/32	4/3		7	61	C#4	4	269
70	4.0	19	18	0	0	4/4	2	2	1		1	1		2	38	D2	2	281
141/2	0.5	19	18	1/8	1/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	277
71	0.5	19	18	1/4	1/4	4/4	2	1	1/8		1/8	1		-1	53	F3	3	278
71	1.0	19	18	1/4	1/4	4/4	2	3	1/4		1/4	1	1	-1	53	F3	3	282
143/2	0.5	19	18	3/8	3/8	4/4	2	1	1/8		1/8	1	1	3	57	A3	3	279
72	2.0	19	18	1/2	1/2	4/4	2	3	1/2		1/2	1		2	50	D3	3	283
72	2.0	19	18	1/2	1/2	4/4	2	1	1/2		1/2	1	-1	-1	53	F3	3	280
72	2.0	19	18	1/2	1/2	4/4	2	1	1/2		1/2	1	-1	3	57	A3	3	280
72	2.0	19	18	1/2	1/2	4/4	1	1	1/2		1/2	1		2	62	D4	4	276
