quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
165/4	0.75	11	11	5/16	5/16	4/4	1	2	3/16		1/8	3/2	1	3	69	A4	4	279
83/2	0.25	11	11	3/8	3/8	4/4	1	1	1/16		1/16	1		5	71	B4	4	266
167/4	0.25	11	11	7/16	7/16	4/4	1	1	1/16		1/16	1	1	7	73	C#5	5	267
42	1.0	11	11	1/2	1/2	4/4	2	1	1/4		1/4	1		4	52	E3	3	284
42	2.0	11	11	1/2	1/2	4/4	2	2	1/2		1/2	1		4	52	E3	3	288
42	0.75	11	11	1/2	1/2	4/4	1	2	3/16		1/8	3/2	-1	3	69	A4	4	280
42	0.25	11	11	1/2	1/2	4/4	1	1	1/16		1/16	1	-1	7	73	C#5	5	268
169/4	0.25	11	11	9/16	9/16	4/4	1	1	1/16		1/16	1		7	73	C#5	5	269
85/2	0.5	11	11	5/8	5/8	4/4	1	1	1/8		1/8	1	1	5	71	B4	4	270
171/4	0.25	11	11	11/16	11/16	4/4	1	2	1/16		1/16	1	1	1	67	G4	4	281
43	1.0	11	11	3/4	3/4	4/4	2	1	1/4		1/4	1	1	4	64	E4	4	285
43	1.0	11	11	3/4	3/4	4/4	1	2	1/4		1/4	1	0	1	67	G4	4	282
43	0.25	11	11	3/4	3/4	4/4	1	1	1/16		1/16	1	-1	5	71	B4	4	271
173/4	0.25	11	11	13/16	13/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	272
87/2	0.25	11	11	7/8	7/8	4/4	1	1	1/16		1/16	1		7	73	C#5	5	273
175/4	0.25	11	11	15/16	15/16	4/4	1	1	1/16		1/16	1	1	2	74	D5	5	274
44	1.0	12	12	0	0	4/4	2	2	1/4		1/4	1		3	57	A3	3	309
44	1.0	12	12	0	0	4/4	2	1	1/4		1/4	1	-1	4	64	E4	4	308
44	1.0	12	12	0	0	4/4	1	2	1/4		1/4	1	-1	1	67	G4	4	297
44	0.25	12	12	0	0	4/4	1	1	1/16		1/16	1	-1	2	74	D5	5	289
177/4	0.25	12	12	1/16	1/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	290
89/2	0.25	12	12	1/8	1/8	4/4	1	1	1/16		1/16	1		7	73	C#5	5	291
179/4	0.25	12	12	3/16	3/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	292
45	1.0	12	12	1/4	1/4	4/4	2	2	1/4		1/4	1		5	59	B3	3	310
45	1.0	12	12	1/4	1/4	4/4	1	1	1/4		1/4	1	1	2	74	D5	5	293
181/4	0.25	12	12	5/16	5/16	4/4	1	2	1/16		1/16	1		2	62	D4	4	298
91/2	0.25	12	12	3/8	3/8	4/4	1	2	1/16		1/16	1		4	64	E4	4	299
183/4	0.25	12	12	7/16	7/16	4/4	1	2	1/16		1/16	1	1	6	66	F#4	4	300
46	1.0	12	12	1/2	1/2	4/4	2	2	1/4		1/4	1		1	55	G3	3	311
46	0.25	12	12	1/2	1/2	4/4	1	2	1/16		1/16	1	-1	6	66	F#4	4	301
46	0.75	12	12	1/2	1/2	4/4	1	1	3/16		1/8	3/2	-1	2	74	D5	5	294
185/4	0.25	12	12	9/16	9/16	4/4	1	2	1/16		1/16	1		6	66	F#4	4	302
93/2	0.5	12	12	5/8	5/8	4/4	1	2	1/8		1/8	1	1	4	64	E4	4	303
187/4	0.25	12	12	11/16	11/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	295
47	1.0	12	12	3/4	3/4	4/4	2	2	1/4		1/4	1		3	57	A3	3	312
47	0.25	12	12	3/4	3/4	4/4	1	2	1/16		1/16	1	-1	4	64	E4	4	304
47	1.0	12	12	3/4	3/4	4/4	1	1	1/4		1/4	1	1	7	73	C#5	5	296
189/4	0.25	12	12	13/16	13/16	4/4	1	2	1/16		1/16	1		4	64	E4	4	305
95/2	0.25	12	12	7/8	7/8	4/4	1	2	1/16		1/16	1		6	66	F#4	4	306
191/4	0.25	12	12	15/16	15/16	4/4	1	2	1/16		1/16	1		1	67	G4	4	307
48	0.0	13	13	0	0	4/4	1	2	0	appoggiatura	1/8	1		1	67	G4	4	325
48	2.0	13	13	0	0	4/4	2	2	1/2		1/2	1		2	50	D3	3	336
48	0.25	13	13	0	0	4/4	1	2	1/16		1/16	1		6	66	F#4	4	326
48	0.25	13	13	0	0	4/4	1	1	1/16		1/16	1	-1	7	73	C#5	5	313
193/4	0.25	13	13	1/16	1/16	4/4	1	1	1/16		1/16	1		7	73	C#5	5	314
97/2	0.25	13	13	1/8	1/8	4/4	1	1	1/16		1/16	1		2	74	D5	5	315
195/4	0.25	13	13	3/16	3/16	4/4	1	1	1/16		1/16	1		7	73	C#5	5	316
49	1.0	13	13	1/4	1/4	4/4	2	1	1/4		1/4	1	1	2	62	D4	4	333
49	0.25	13	13	1/4	1/4	4/4	1	1	1/16		1/16	1		5	71	B4	4	317
197/4	0.25	13	13	5/16	5/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	318
99/2	0.25	13	13	3/8	3/8	4/4	1	1	1/16		1/16	1		1	67	G4	4	319
199/4	0.25	13	13	7/16	7/16	4/4	1	1	1/16		1/16	1		6	66	F#4	4	320
50	2.0	13	13	1/2	1/2	4/4	2	2	1/2		1/2	1		4	52	E3	3	337
50	1.0	13	13	1/2	1/2	4/4	2	1	1/4		1/4	1	-1	2	62	D4	4	334
50	0.25	13	13	1/2	1/2	4/4	1	1	1/16		1/16	1		1	67	G4	4	321
201/4	0.25	13	13	9/16	9/16	4/4	1	1	1/16		1/16	1		6	66	F#4	4	322
101/2	0.25	13	13	5/8	5/8	4/4	1	2	1/16		1/16	1		1	67	G4	4	327
101/2	0.5	13	13	5/8	5/8	4/4	1	1	1/8		1/8	1	1	1	67	G4	4	323
203/4	0.25	13	13	11/16	11/16	4/4	1	2	1/16		1/16	1		6	66	F#4	4	328
51	0.5	13	13	3/4	3/4	4/4	2	1	1/8		1/8	1		7	61	C#4	4	335
51	0.25	13	13	3/4	3/4	4/4	1	2	1/16		1/16	1		4	64	E4	4	329
51	1.0	13	13	3/4	3/4	4/4	1	1	1/4		1/4	1	0	1	67	G4	4	324
205/4	0.25	13	13	13/16	13/16	4/4	1	2	1/16		1/16	1		2	62	D4	4	330
103/2	0.25	13	13	7/8	7/8	4/4	1	2	1/16		1/16	1		7	61	C#4	4	331
207/4	0.25	13	13	15/16	15/16	4/4	1	2	1/16		1/16	1		5	59	B3	3	332
52	1.0	14	14	0	0	4/4	2	2	1/4		1/4	1		6	54	F#3	3	358
52	0.25	14	14	0	0	4/4	1	2	1/16		1/16	1		10	58	A#3	3	347
52	0.25	14	14	0	0	4/4	1	1	1/16		1/16	1	-1	1	67	G4	4	338
209/4	0.25	14	14	1/16	1/16	4/4	1	1	1/16		1/16	1		7	61	C#4	4	339
105/2	0.25	14	14	1/8	1/8	4/4	1	1	1/16		1/16	1		2	62	D4	4	340
211/4	0.25	14	14	3/16	3/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	341
53	0.0	14	14	1/4	1/4	4/4	1	1	0	appoggiatura	1/8	1		4	64	E4	4	342
53	1.0	14	14	1/4	1/4	4/4	2	2	1/4		1/4	1		9	51	D#3	3	359
53	1.0	14	14	1/4	1/4	4/4	1	1	1/4		1/4	1	1	6	66	F#4	4	343
213/4	0.25	14	14	5/16	5/16	4/4	2	1	1/16		1/16	1		6	54	F#3	3	348
107/2	0.25	14	14	3/8	3/8	4/4	2	1	1/16		1/16	1		8	56	G#3	3	349
215/4	0.25	14	14	7/16	7/16	4/4	2	1	1/16		1/16	1	1	3	57	A3	3	350
54	1.0	14	14	1/2	1/2	4/4	2	2	1/4		1/4	1		4	52	E3	3	360
54	0.25	14	14	1/2	1/2	4/4	2	1	1/16		1/16	1	-1	3	57	A3	3	351
54	0.75	14	14	1/2	1/2	4/4	1	1	3/16		1/8	3/2	-1	6	66	F#4	4	344
217/4	0.25	14	14	9/16	9/16	4/4	2	1	1/16		1/16	1		3	57	A3	3	352
109/2	0.5	14	14	5/8	5/8	4/4	2	1	1/8		1/8	1	1	8	56	G#3	3	353
219/4	0.25	14	14	11/16	11/16	4/4	1	1	1/16		1/16	1		5	59	B3	3	345
55	1.0	14	14	3/4	3/4	4/4	2	2	1/4		1/4	1		7	49	C#3	3	361
55	0.25	14	14	3/4	3/4	4/4	2	1	1/16		1/16	1	-1	8	56	G#3	3	354
55	1.0	14	14	3/4	3/4	4/4	1	1	1/4		1/4	1	1	4	64	E4	4	346
221/4	0.25	14	14	13/16	13/16	4/4	2	1	1/16		1/16	1		8	56	G#3	3	355
111/2	0.25	14	14	7/8	7/8	4/4	2	1	1/16		1/16	1		10	58	A#3	3	356
223/4	0.25	14	14	15/16	15/16	4/4	2	1	1/16		1/16	1	1	5	59	B3	3	357
56	2.0	15	15	0	0	4/4	2	2	1/2		1/2	1		2	50	D3	3	383
56	0.25	15	15	0	0	4/4	2	1	1/16		1/16	1	-1	5	59	B3	3	376
56	1.0	15	15	0	0	4/4	1	1	1/4		1/4	1	-1	4	64	E4	4	362
225/4	0.25	15	15	1/16	1/16	4/4	2	1	1/16		1/16	1		5	59	B3	3	377
113/2	0.25	15	15	1/8	1/8	4/4	2	1	1/16		1/16	1		10	58	A#3	3	378
227/4	0.25	15	15	3/16	3/16	4/4	2	1	1/16		1/16	1		6	54	F#3	3	379
57	1.0	15	15	1/4	1/4	4/4	2	1	1/4		1/4	1		5	59	B3	3	380
229/4	0.25	15	15	5/16	5/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	363
115/2	0.25	15	15	3/8	3/8	4/4	1	1	1/16		1/16	1		4	64	E4	4	364
231/4	0.25	15	15	7/16	7/16	4/4	1	1	1/16		1/16	1		6	66	F#4	4	365
58	1.0	15	15	1/2	1/2	4/4	2	1	1/4		1/4	1		4	52	E3	3	381
233/4	0.25	15	15	9/16	9/16	4/4	1	1	1/16		1/16	1		5	59	B3	3	366
233/4	0.75	15	15	9/16	9/16	4/4	1	2	3/16		1/8	3/2	1	5	59	B3	3	373
117/2	0.25	15	15	5/8	5/8	4/4	1	1	1/16		1/16	1		2	62	D4	4	367
235/4	0.25	15	15	11/16	11/16	4/4	1	1	1/16		1/16	1	1	7	61	C#4	4	368
59	1.0	15	15	3/4	3/4	4/4	2	1	1/4		1/4	1		6	54	F#3	3	382
59	0.25	15	15	3/4	3/4	4/4	1	2	1/16		1/16	1	-1	5	59	B3	3	374
59	0.25	15	15	3/4	3/4	4/4	1	1	1/16		1/16	1	-1	7	61	C#4	4	369
237/4	0.25	15	15	13/16	13/16	4/4	1	1	1/16		1/16	1		5	59	B3	3	370
237/4	0.75	15	15	13/16	13/16	4/4	1	2	3/16		1/8	3/2	1	5	59	B3	3	375
119/2	0.25	15	15	7/8	7/8	4/4	1	1	1/16		1/16	1		2	62	D4	4	371
239/4	0.25	15	15	15/16	15/16	4/4	1	1	1/16		1/16	1	1	7	61	C#4	4	372
60	1.0	16	16	0	0	4/4	2	1	1/4		1/4	1		1	55	G3	3	406
60	0.25	16	16	0	0	4/4	1	2	1/16		1/16	1	-1	5	59	B3	3	396
60	0.25	16	16	0	0	4/4	1	1	1/16		1/16	1	-1	7	61	C#4	4	384
241/4	0.25	16	16	1/16	1/16	4/4	1	1	1/16		1/16	1		5	59	B3	3	385
241/4	0.75	16	16	1/16	1/16	4/4	1	2	3/16		1/8	3/2	1	5	59	B3	3	397
121/2	0.25	16	16	1/8	1/8	4/4	1	1	1/16		1/16	1		2	62	D4	4	386
243/4	0.25	16	16	3/16	3/16	4/4	1	1	1/16		1/16	1	1	7	61	C#4	4	387
61	1.0	16	16	1/4	1/4	4/4	2	1	1/4		1/4	1		6	54	F#3	3	407
61	0.25	16	16	1/4	1/4	4/4	1	2	1/16		1/16	1	-1	5	59	B3	3	398
61	0.25	16	16	1/4	1/4	4/4	1	1	1/16		1/16	1	-1	7	61	C#4	4	388
245/4	0.25	16	16	5/16	5/16	4/4	1	1	1/16		1/16	1		5	59	B3	3	389
245/4	0.75	16	16	5/16	5/16	4/4	1	2	3/16		1/8	3/2	1	5	59	B3	3	399
123/2	0.25	16	16	3/8	3/8	4/4	1	1	1/16		1/16	1		2	62	D4	4	390
247/4	0.25	16	16	7/16	7/16	4/4	1	1	1/16		1/16	1	1	7	61	C#4	4	391
62	1.0	16	16	1/2	1/2	4/4	2	1	1/4		1/4	1		11	53	E#3	3	408
62	0.25	16	16	1/2	1/2	4/4	1	2	1/16		1/16	1	-1	5	59	B3	3	400
62	0.5	16	16	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	7	61	C#4	4	392
249/4	0.5	16	16	9/16	9/16	4/4	1	2	1/8		1/8	1		5	59	B3	3	401
125/2	0.5	16	16	5/8	5/8	4/4	1	1	1/8		1/8	1	1	7	61	C#4	4	393
251/4	0.25	16	16	11/16	11/16	4/4	1	2	1/16		1/16	1	1	5	59	B3	3	402
63	1.0	16	16	3/4	3/4	4/4	2	1	1/4		1/4	1		7	49	C#3	3	409
63	0.25	16	16	3/4	3/4	4/4	1	2	1/16		1/16	1	-1	5	59	B3	3	403
63	0.5	16	16	3/4	3/4	4/4	1	1	1/8		1/8	1	-1	7	61	C#4	4	394
253/4	0.5	16	16	13/16	13/16	4/4	1	2	1/8		1/8	1		5	59	B3	3	404
127/2	0.5	16	16	7/8	7/8	4/4	1	1	1/8		1/8	1	1	7	61	C#4	4	395
255/4	0.25	16	16	15/16	15/16	4/4	1	2	1/16		1/16	1	1	5	59	B3	3	405
64	1.0	17	17	0	0	4/4	2	1	1/4		1/4	1		4	52	E3	3	429
64	0.25	17	17	0	0	4/4	1	2	1/16		1/16	1	-1	5	59	B3	3	421
64	0.5	17	17	0	0	4/4	1	1	1/8		1/8	1	-1	7	61	C#4	4	410
257/4	0.5	17	17	1/16	1/16	4/4	1	2	1/8		1/8	1		5	59	B3	3	422
129/2	0.5	17	17	1/8	1/8	4/4	1	1	1/8		1/8	1		7	61	C#4	4	411
259/4	0.25	17	17	3/16	3/16	4/4	1	2	1/16		1/16	1		10	58	A#3	3	423
65	1.0	17	17	1/4	1/4	4/4	2	1	1/4		1/4	1		2	50	D3	3	430
261/4	0.25	17	17	5/16	5/16	4/4	1	1	1/16		1/16	1		5	59	B3	3	412
261/4	0.75	17	17	5/16	5/16	4/4	1	2	3/16		1/8	3/2	1	5	59	B3	3	424
131/2	0.25	17	17	3/8	3/8	4/4	1	1	1/16		1/16	1		7	61	C#4	4	413
263/4	0.25	17	17	7/16	7/16	4/4	1	1	1/16		1/16	1	1	2	62	D4	4	414
66	1.0	17	17	1/2	1/2	4/4	2	1	1/4		1/4	1		4	52	E3	3	431
66	0.75	17	17	1/2	1/2	4/4	1	2	3/16		1/8	3/2	-1	5	59	B3	3	425
66	0.25	17	17	1/2	1/2	4/4	1	1	1/16		1/16	1	-1	2	62	D4	4	415
265/4	0.25	17	17	9/16	9/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	416
133/2	0.5	17	17	5/8	5/8	4/4	1	1	1/8		1/8	1	1	7	61	C#4	4	417
267/4	0.25	17	17	11/16	11/16	4/4	1	2	1/16		1/16	1	1	5	59	B3	3	426
67	1.0	17	17	3/4	3/4	4/4	2	1	1/4		1/4	1		6	54	F#3	3	432
67	0.75	17	17	3/4	3/4	4/4	1	2	3/16		1/8	3/2	-1	5	59	B3	3	427
67	0.25	17	17	3/4	3/4	4/4	1	1	1/16		1/16	1	-1	7	61	C#4	4	418
269/4	0.25	17	17	13/16	13/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	419
135/2	0.5	17	17	7/8	7/8	4/4	1	1	1/8		1/8	1	1	9	63	D#4	4	420
271/4	0.25	17	17	15/16	15/16	4/4	1	2	1/16		1/16	1	1	5	59	B3	3	428
68	1.0	18	18	0	0	4/4	2	1	1/4		1/4	1		1	55	G3	3	453
68	0.75	18	18	0	0	4/4	1	2	3/16		1/8	3/2	-1	5	59	B3	3	447
68	0.25	18	18	0	0	4/4	1	1	1/16		1/16	1	-1	9	63	D#4	4	433
273/4	0.25	18	18	1/16	1/16	4/4	1	1	1/16		1/16	1		9	63	D#4	4	434
137/2	0.5	18	18	1/8	1/8	4/4	1	1	1/8		1/8	1	1	4	64	E4	4	435
275/4	0.25	18	18	3/16	3/16	4/4	1	2	1/16		1/16	1	1	5	59	B3	3	448
69	1.0	18	18	1/4	1/4	4/4	2	1	1/4		1/4	1		4	52	E3	3	454
69	0.25	18	18	1/4	1/4	4/4	1	2	1/16		1/16	1	-1	5	59	B3	3	449
69	0.25	18	18	1/4	1/4	4/4	1	1	1/16		1/16	1	-1	4	64	E4	4	436
277/4	0.25	18	18	5/16	5/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	437
139/2	0.25	18	18	3/8	3/8	4/4	1	1	1/16		1/16	1		2	62	D4	4	438
279/4	0.25	18	18	7/16	7/16	4/4	1	1	1/16		1/16	1	1	7	61	C#4	4	439
70	1.0	18	18	1/2	1/2	4/4	2	2	1/4		1/4	1		6	54	F#3	3	456
70	2.0	18	18	1/2	1/2	4/4	2	1	1/2		1/2	1		6	54	F#3	3	455
70	0.25	18	18	1/2	1/2	4/4	1	1	1/16		1/16	1	-1	7	61	C#4	4	440
281/4	0.25	18	18	9/16	9/16	4/4	1	1	1/16		1/16	1		7	61	C#4	4	441
141/2	0.25	18	18	5/8	5/8	4/4	1	2	1/16		1/16	1		2	62	D4	4	450
141/2	0.5	18	18	5/8	5/8	4/4	1	1	1/8		1/8	1	1	2	62	D4	4	442
283/4	0.25	18	18	11/16	11/16	4/4	1	2	1/16		1/16	1	1	5	59	B3	3	451
71	1.0	18	18	3/4	3/4	4/4	2	2	1/4		1/4	1		6	42	F#2	2	457
71	0.25	18	18	3/4	3/4	4/4	1	2	1/16		1/16	1	-1	5	59	B3	3	452
71	0.25	18	18	3/4	3/4	4/4	1	1	1/16		1/16	1	-1	2	62	D4	4	443
285/4	0.25	18	18	13/16	13/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	444
143/2	0.25	18	18	7/8	7/8	4/4	1	1	1/16		1/16	1		7	61	C#4	4	445
287/4	0.25	18	18	15/16	15/16	4/4	1	1	1/16		1/16	1	1	10	58	A#3	3	446
72	1.0	19	19	0	0	4/4	2	1	1/4		1/4	1		5	47	B2	2	476
72	2.0	19	19	0	0	4/4	2	2	1/2		1/2	1	1	5	47	B2	2	480
72	0.25	19	19	0	0	4/4	1	1	1/16		1/16	1	-1	10	58	A#3	3	458
289/4	0.25	19	19	1/16	1/16	4/4	1	1	1/16		1/16	1		10	58	A#3	3	459
145/2	0.25	19	19	1/8	1/8	4/4	1	2	1/16		1/16	1		5	59	B3	3	473
145/2	0.5	19	19	1/8	1/8	4/4	1	1	1/8		1/8	1	1	5	59	B3	3	460
291/4	0.25	19	19	3/16	3/16	4/4	1	2	1/16		1/16	1	1	6	54	F#3	3	474
73	1.0	19	19	1/4	1/4	4/4	2	1	1/4		1/4	1		5	35	B1	1	477
73	0.25	19	19	1/4	1/4	4/4	1	2	1/16		1/16	1	-1	6	54	F#3	3	475
73	0.25	19	19	1/4	1/4	4/4	1	1	1/16		1/16	1	-1	5	59	B3	3	461
293/4	0.25	19	19	5/16	5/16	4/4	1	1	1/16		1/16	1		10	70	A#4	4	462
147/2	0.25	19	19	3/8	3/8	4/4	1	1	1/16		1/16	1		5	71	B4	4	463
295/4	0.25	19	19	7/16	7/16	4/4	1	1	1/16		1/16	1		7	73	C#5	5	464
74	0.0	19	19	1/2	1/2	4/4	1	1	0	appoggiatura	1/8	1		7	73	C#5	5	465
74	2.0	19	19	1/2	1/2	4/4	2	2	1/2		1/2	1	0	5	47	B2	2	481
74	1.0	19	19	1/2	1/2	4/4	2	1	1/4		1/4	1		5	59	B3	3	478
74	0.75	19	19	1/2	1/2	4/4	1	1	3/16		1/8	3/2		2	74	D5	5	466
299/4	0.08333333333333333	19	19	11/16	11/16	4/4	1	1	1/48		1/32	2/3		7	73	C#5	5	467
449/6	0.08333333333333333	19	19	17/24	17/24	4/4	1	1	1/48		1/32	2/3		2	74	D5	5	468
899/12	0.08333333333333333	19	19	35/48	35/48	4/4	1	1	1/48		1/32	2/3		4	76	E5	5	469
75	1.0	19	19	3/4	3/4	4/4	2	1	1/4		1/4	1		7	61	C#4	4	479
75	0.75	19	19	3/4	3/4	4/4	1	1	3/16		1/8	3/2		4	76	E5	5	470
303/4	0.125	19	19	15/16	15/16	4/4	1	1	1/32		1/32	1		2	74	D5	5	471
607/8	0.125	19	19	31/32	31/32	4/4	1	1	1/32		1/32	1		4	76	E5	5	472
76	1.5	20	20	0	0	4/4	2	2	3/8		1/4	3/2	-1	5	47	B2	2	500
76	4.0	20	20	0	0	4/4	2	1	1		1	1		2	62	D4	4	499
76	0.25	20	20	0	0	4/4	1	1	1/16		1/16	1		6	78	F#5	5	482
305/4	0.25	20	20	1/16	1/16	4/4	1	1	1/16		1/16	1		1	79	G5	5	483
153/2	0.25	20	20	1/8	1/8	4/4	1	1	1/16		1/16	1		6	78	F#5	5	484
307/4	0.25	20	20	3/16	3/16	4/4	1	1	1/16		1/16	1		4	76	E5	5	485
77	0.25	20	20	1/4	1/4	4/4	1	1	1/16		1/16	1		2	74	D5	5	486
309/4	0.25	20	20	5/16	5/16	4/4	1	1	1/16		1/16	1		7	73	C#5	5	487
155/2	0.5	20	20	3/8	3/8	4/4	2	2	1/8		1/8	1		5	47	B2	2	501
155/2	0.25	20	20	3/8	3/8	4/4	1	1	1/16		1/16	1		5	71	B4	4	488
311/4	0.25	20	20	7/16	7/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	489
78	2.0	20	20	1/2	1/2	4/4	2	2	1/2		1/2	1	1	7	49	C#3	3	502
78	0.5	20	20	1/2	1/2	4/4	1	1	1/8		1/8	1		8	68	G#4	4	490
157/2	0.0	20	20	5/8	5/8	4/4	1	1	0	appoggiatura	1/8	1		6	66	F#4	4	491
157/2	0.125	20	20	5/8	5/8	4/4	1	1	1/32		1/32	1		4	64	E4	4	492
629/8	0.125	20	20	21/32	21/32	4/4	1	1	1/32		1/32	1		5	71	B4	4	493
315/4	0.125	20	20	11/16	11/16	4/4	1	1	1/32		1/32	1		7	73	C#5	5	494
631/8	0.125	20	20	23/32	23/32	4/4	1	1	1/32		1/32	1		2	74	D5	5	495
79	0.75	20	20	3/4	3/4	4/4	1	1	3/16		1/8	3/2		2	74	D5	5	496
319/4	0.125	20	20	15/16	15/16	4/4	1	1	1/32		1/32	1		7	73	C#5	5	497
639/8	0.125	20	20	31/32	31/32	4/4	1	1	1/32		1/32	1		2	74	D5	5	498
80	1.5	21	21	0	0	4/4	2	2	3/8		1/4	3/2	-1	7	49	C#3	3	523
80	2.0	21	21	0	0	4/4	2	1	1/2		1/2	1	1	7	61	C#4	4	520
80	0.25	21	21	0	0	4/4	1	1	1/16		1/16	1		4	76	E5	5	503
321/4	0.25	21	21	1/16	1/16	4/4	1	1	1/16		1/16	1		6	78	F#5	5	504
161/2	0.25	21	21	1/8	1/8	4/4	1	1	1/16		1/16	1		4	76	E5	5	505
323/4	0.25	21	21	3/16	3/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	506
81	0.25	21	21	1/4	1/4	4/4	1	1	1/16		1/16	1		7	73	C#5	5	507
325/4	0.25	21	21	5/16	5/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	508
163/2	0.5	21	21	3/8	3/8	4/4	2	2	1/8		1/8	1		7	49	C#3	3	524
163/2	0.25	21	21	3/8	3/8	4/4	1	1	1/16		1/16	1		3	69	A4	4	509
327/4	0.25	21	21	7/16	7/16	4/4	1	1	1/16		1/16	1		8	68	G#4	4	510
82	0.5	21	21	1/2	1/2	4/4	2	2	1/8		1/8	1		2	50	D3	3	525
82	1.5	21	21	1/2	1/2	4/4	2	1	3/8		1/4	3/2	-1	7	61	C#4	4	521
82	0.75	21	21	1/2	1/2	4/4	1	1	3/16		1/8	3/2		6	66	F#4	4	511
165/2	0.5	21	21	5/8	5/8	4/4	2	2	1/8		1/8	1		4	52	E3	3	526
331/4	0.08333333333333333	21	21	11/16	11/16	4/4	1	1	1/48		1/32	2/3		8	68	G#4	4	512
497/6	0.08333333333333333	21	21	17/24	17/24	4/4	1	1	1/48		1/32	2/3		6	66	F#4	4	513
995/12	0.08333333333333333	21	21	35/48	35/48	4/4	1	1	1/48		1/32	2/3		8	68	G#4	4	514
83	0.0	21	21	3/4	3/4	4/4	1	1	0	appoggiatura	1/8	1		8	68	G#4	4	515
83	1.0	21	21	3/4	3/4	4/4	2	2	1/4		1/4	1		6	54	F#3	3	527
83	0.75	21	21	3/4	3/4	4/4	1	1	3/16		1/8	3/2		3	69	A4	4	516
333/4	0.25	21	21	13/16	13/16	4/4	1	2	1/16		1/16	1		4	64	E4	4	518
167/2	0.5	21	21	7/8	7/8	4/4	2	1	1/8		1/8	1	1	5	59	B3	3	522
167/2	0.5	21	21	7/8	7/8	4/4	1	2	1/8		1/8	1		9	63	D#4	4	519
335/4	0.25	21	21	15/16	15/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	517
84	1.0	22	22	0	0	4/4	2	2	1/4		1/4	1	1	4	52	E3	3	554
84	1.0	22	22	0	0	4/4	2	1	1/4		1/4	1	-1	5	59	B3	3	551
84	0.25	22	22	0	0	4/4	1	1	1/16		1/16	1		8	68	G#4	4	528
337/4	0.125	22	22	1/16	1/16	4/4	1	1	1/32		1/32	1		6	66	F#4	4	529
675/8	0.125	22	22	3/32	3/32	4/4	1	1	1/32		1/32	1		4	64	E4	4	530
675/8	0.125	22	22	3/32	3/32	4/4	1	2	1/32		1/32	1	1	4	64	E4	4	542
169/2	0.5	22	22	1/8	1/8	4/4	1	2	1/8		1/8	1	0	4	64	E4	4	543
169/2	0.125	22	22	1/8	1/8	4/4	1	1	1/32		1/32	1		6	66	F#4	4	531
677/8	0.125	22	22	5/32	5/32	4/4	1	1	1/32		1/32	1		8	68	G#4	4	532
339/4	0.125	22	22	3/16	3/16	4/4	1	1	1/32		1/32	1		3	69	A4	4	533
679/8	0.125	22	22	7/32	7/32	4/4	1	1	1/32		1/32	1		5	71	B4	4	534
85	0.0	22	22	1/4	1/4	4/4	1	1	0	appoggiatura	1/8	1		5	71	B4	4	535
85	0.5	22	22	1/4	1/4	4/4	2	2	1/8		1/8	1	-1	4	52	E3	3	555
85	2.0	22	22	1/4	1/4	4/4	2	1	1/2		1/2	1		3	57	A3	3	552
85	0.75	22	22	1/4	1/4	4/4	1	2	3/16		1/8	3/2	-1	4	64	E4	4	544
85	1.0	22	22	1/4	1/4	4/4	1	1	1/4		1/4	1	1	7	73	C#5	5	536
171/2	0.5	22	22	3/8	3/8	4/4	2	2	1/8		1/8	1		4	52	E3	3	556
343/4	0.25	22	22	7/16	7/16	4/4	1	2	1/16		1/16	1	1	4	64	E4	4	545
86	2.0	22	22	1/2	1/2	4/4	2	2	1/2		1/2	1		9	51	D#3	3	557
86	0.25	22	22	1/2	1/2	4/4	1	2	1/16		1/16	1	-1	4	64	E4	4	546
86	0.75	22	22	1/2	1/2	4/4	1	1	3/16		1/8	3/2	-1	7	73	C#5	5	537
345/4	0.25	22	22	9/16	9/16	4/4	1	2	1/16		1/16	1		4	64	E4	4	547
173/2	0.5	22	22	5/8	5/8	4/4	1	2	1/8		1/8	1	1	6	66	F#4	4	548
347/4	0.25	22	22	11/16	11/16	4/4	1	1	1/16		1/16	1	1	2	74	D5	5	538
87	1.0	22	22	3/4	3/4	4/4	2	1	1/4		1/4	1		3	57	A3	3	553
87	0.75	22	22	3/4	3/4	4/4	1	2	3/16		1/8	3/2	-1	6	66	F#4	4	549
87	0.25	22	22	3/4	3/4	4/4	1	1	1/16		1/16	1	-1	2	74	D5	5	539
